29-05-2023	19:00:00	00:59:17	UNLOCKING BIBLE PROPHECY	Wondering what the real significance is behind baptism? What is it a symbol of? Is it just simply going under water or does it point, in large, to what Christ has done for us and His offer for all if they will accept it? Baptism begins to make a whole lot of sense when we see it as a watery grave. Listen in to The New Life, presented by Cami, as it paints the Biblical picture of forgiveness.
29-05-2023	20:00:00	00:55:35	3ABN TODAY BIBLE Q&A	Should our secret sins remain secret? And how can we repent from them? Find out the answer to these questions—and many more—on 3ABN Today Bible Q & A with Ricky Carter, Shelley Quinn, John Dinzey, and John Lomacang.
29-05-2023	21:00:00	00:58:15	SUMMER CAMP MEETING	God’S Sure Word of Prophecy
29-05-2023	22:00:00	00:29:00	THE CARTER REPORT	The Bible and Contemporary Society Part 1 of 2
29-05-2023	22:30:00	00:29:00	THE CARTER REPORT	The Bible and Contemporary Society Part 2 of 2
29-05-2023	23:00:00	00:55:35	3ABN TODAY BIBLE Q&A	Should our secret sins remain secret? And how can we repent from them? Find out the answer to these questions—and many more—on 3ABN Today Bible Q & A with Ricky Carter, Shelley Quinn, John Dinzey, and John Lomacang.
30-05-2023	00:00:00	00:29:00	THE CARTER REPORT	The Origin and End of Evil Part 1 of 2
30-05-2023	00:30:00	00:29:00	THE CARTER REPORT	The Origin and End of Evil Part 2 of 2
30-05-2023	01:00:00	00:58:30	REVIVED BY THE SPIRIT	The greatest revivals in the history of the world have been the result of earnest, heartfelt intercession. The sparks of revival are kindled on the altar of prayer. Revival and prayer are indissolubly linked. Without persevering, prevailing prayer, there is no corresponding power.
30-05-2023	02:00:00	00:28:30	OPTIMIZE 4 LIFE	Optimize Your Skeletal System
30-05-2023	02:30:00	00:28:30	THE INCREDIBLE JOURNEY	Australia's Deadliest Flood
30-05-2023	03:00:00	00:27:30	SANCTUARY, SALVATION, AND OUR SAVIOR	The second compartment of the sanctuary is the Holy Place. It is where we grow in Christ after we have been born in Christ. Christian growth is God’s work of a lifetime; its the process where God recreates the image of God in us through His grace.
30-05-2023	03:30:00	00:28:30	AUTHENTIC	TBA
30-05-2023	04:00:00	00:58:30	PIONEER MEDIA	TBA
30-05-2023	05:00:00	00:28:30	SALVATION IN SYMBOLS AND SIGNS	Up to Now Ivor Myers (Host), James Rafferty (Host), Jason Bradley, Yvonne Lewis
30-05-2023	05:30:00	00:28:30	WONDERFULLY MADE	Vitamin D Lee Wellard & Dr. Scott Grivas
30-05-2023	06:00:00	00:28:31	BODY AND SPIRIT AEROBICS	Osteoporosis Becky Garber, Dick Nunez, Fred Garber
30-05-2023	06:30:00	00:27:45	THE HEAVENS DECLARE	The Attributes of God -part 1 Jim Burr
30-05-2023	07:00:00	00:28:31	TINY TOTS FOR JESUS	Animals In Heaven Linda Johnson
30-05-2023	07:30:00	00:28:30	MARANATHA MISSION STORIES	TBA
30-05-2023	08:00:00	01:56:00	3ABN TODAY  LIVE	TBA
30-05-2023	10:00:00	00:28:20	PIANO PRAISE	There's something about a simple gospel song that stirs up sentiment, invoking memories and an attitude of worship.  Piano Praise, is a musical program by various pianists for the purpose of leading us to the throne of God.  Let's worship the King and make His praise glorious!
30-05-2023	10:30:00	00:28:30	ADVENTURES IN MISSIONS	A Second Chance
30-05-2023	11:00:00	00:28:10	NEWSTART NOW	Temperance
30-05-2023	11:30:00	00:28:30	WHEN WE TALK	I’ve been healed! Now what? Join the Conways as they share about what happens after Jesus heals.
30-05-2023	12:00:00	00:58:00	REVELATION'S ANCIENT DISCOVERIES	There seems to be a lot of confusion about the subject of heaven! People have many different ideas about what heaven is like. Learn what the Bible has to say about heaven.
30-05-2023	13:00:00	00:28:30	MULTITUDE OF COUNSELORS	In their sixties, upper middle class and Hispanic, Mr. and Mrs. Fernando report a long-standing conflict with their ex-best friends, which are actually Mrs. Fernando’s sister and husband, the Acostas. The couples came to the area twenty years before to plant a church in order to reach the Hispanic population in the city. All went well until the church voted Mr. Fernando into the position of lay pastor of the church. Because the same honor was not extended to Mr. Acosta, he wrestled with hurt feelings. As you chat with Mr. Fernando, you sense that his approach to the situation
30-05-2023	13:30:00	00:27:31	COOK 30	One Dish Pasta & Others
30-05-2023	14:00:00	00:28:30	BODY AND SPIRIT (NEW)	Waving With Confidence
30-05-2023	14:30:00	00:14:30	UNSHACKLED PURPOSE	Have you ever felt empty inside? Well, come unwrap the gift of hope and inspiration with us and unshackle your purpose.
30-05-2023	14:45:00	00:14:45	INTIMATE CLARITY	Though deserving of much more time than this short program, we’ve started a conversation about how to move from victim to survivor of sexual abuse—a conversation firmly rooted in the fact that God made sexuality sacred.
30-05-2023	15:00:00	00:55:30	3ABN TODAY	TBA
30-05-2023	16:00:00	00:14:30	3ABN KIDS CAMP BIBLE GEMS	Joseph had an amazing dream, but didn’t realize that it was God’s plan for his future.
30-05-2023	16:15:00	00:14:30	3ABN KIDS CAMP BIBLE BUZZ	Making mistakes is part of growing up, but God knows how to fix them.
30-05-2023	16:30:00	00:14:30	KIDS X-PRESS	Demonstrating Discipline
30-05-2023	16:45:00	00:14:30	BIBLE TREASURES	It’s easy to get caught up being prideful. The crew works to discover how being prideful will hurt us and others. A very tall example is used to learn this lesson today.
30-05-2023	17:00:00	00:28:30	EVOLUTION IMPOSSIBLE	So, it may sound like our discussion is going to be fairly dead in this program—we will be focusing on the remains of animals that are no longer alive, but be assured that this is actually very interesting. What is really surprising is that the fossil record actually supports the Bible and not evolution.
30-05-2023	17:30:00	00:28:15	THE INCOMPARABLE JESUS	More people have been alienated from Jesus because of a mis-understanding of hell. Would Jesus allow Satan to be in charge? Is hell just a seperation from God? Is it a fire that burn forever. Or is it Divine Justice? Regardless, hell is not a laughing matter. It is a terrible outcome for a human life to be lost.
30-05-2023	18:00:00	00:28:00	MISSION 360	The all-inclusive church in Italy, pioneers of hope in Brazil, and mission in a challenging area of Germany.  Join us as we explore mission around the world!
30-05-2023	18:30:00	00:28:30	TIMELESS HEALING INSIGHTS	Healing Insights from the Gospel of Mark: Object Lessons and Healing: Part 1 of 2
30-05-2023	19:00:00	00:58:30	THREE ANGELS MESSAGE.	How To Glorify God Pr. Stephen Bohr
30-05-2023	20:00:00	00:55:30	3ABN TODAY	TBA
30-05-2023	21:00:00	00:58:00	BEHOLD THE LAMB PRESENTS	“Is This Not He, Whom They Seek to Kill?” Christ’s life was filled with many days of conflict from His family to that of the Church. The Rabbis haughty pride turned to hatred and anger towards Him; even to the point that they sought to arrest Christ and plot to put Him to death! Yet many who heard Him speak believed in Him and desired the Living Water and the Bread of Life that He was offering. Through the life of Christ, we are shown the extremity to which the enemy of souls will go in order to stop the saving Truth of Heaven from being revealed to mankind. Yet, we are called to sound the alarm in Zion! To give the 3-Angel’s message with a loud, clear, and distinct voice. “If God be for us, who can be against us”? Join Pastor Kenny & Chris Shelton as they bring us “Is This Not He, Whom They Seek to Kill?”
30-05-2023	22:00:00	00:28:30	AMAZING FACTS WITH DOUG BATCHELOR.	Why do we need the Holy Spirit?
30-05-2023	22:30:00	00:28:30	DIGITAL DISCONNECT	Have we all gone mad? These stats, trends, and even physiological effects of non-stop media have reached such absurd levels that they would be hilarious if they weren’t so deadly – and they now have even the biggest promoters of media use running for the exits.
30-05-2023	23:00:00	00:55:30	3ABN TODAY	TBA
31-05-2023	00:00:00	00:28:10	NEWSTART NOW	Temperance
31-05-2023	00:30:00	00:28:30	JESUS 4 ASIA NOW	James heals a lady with elephantiasis, Ramesh wants to beat up a Christian but becomes a Bible worker, prays in faith and the Lord heals Santhi of Cancer.
31-05-2023	01:00:00	00:14:30	CHILD IMPACT INTERNATIONAL	On the border of Zambia and Zimbabwe, girls as young as 12 or solicited by truck drivers for prostitution. Due to extreme poverty, many sacrifice themselves to provide for their families. Discover how Child Impact is intervening.   
31-05-2023	01:15:00	00:14:15	JOURNEYS	As an atheist put off by the hypocrisy of Christians, Christopher’s life mantra was ‘work hard, play hard’ (with alcohol and drugs onboard). Follow the story of his turnaround, with some charismatic detours along the way.
31-05-2023	01:30:00	00:27:30	THE CREATOR REVEALED	In the Darwinian view, life is locked into a struggle for survival in which every organism is in a competition to the death and only the most fit survive. Is struggle and competition really what we observe in the relationships between organisms? Or is there a far more beautiful principle to be discovered if we take the time to actually look at how life works?
31-05-2023	02:00:00	00:58:30	REVELATION OF JESUS CHRIST	Seven Last Plagues
31-05-2023	03:00:00	00:58:00	THREE COSMIC MESSAGES: EARTH'S FINAL CONFLICT	The Seal of God and Mark of the Beast Part 2 of 2
31-05-2023	04:00:00	00:58:15	SUMMER CAMP MEETING	God’S Sure Word of Prophecy
31-05-2023	05:00:00	00:28:30	WHITE HORSE MEDIA	MONEY plays a large role in the battle between Jesus and Satan. White Horse Media’s 7-part series explores the peril and power of money, laziness, working, eliminating debt, saving, tithes and offerings, investing vs. gambling, retirement, and earth’s final crisis when “no man can buy or sell save he that has the mark.” Revelation 13:17. Based on Scripture and practical wise principles.
31-05-2023	05:30:00	00:28:30	ENJOY HEALTHY EATING	In the busyness of our lives, it is important to sit down as a family and enjoy eating together. Family meals are a time for the entire family to bond together. There are physical, emotional, social, behavioral, and spiritual benefits to eating together as families. In this program, Mrs. Finley will share tips on making family meals enjoyable.
31-05-2023	06:00:00	00:28:31	BODY AND SPIRIT	Cross Training For Women
31-05-2023	06:30:00	00:28:30	IT IS WRITTEN	A Day to Remember
31-05-2023	07:00:00	00:28:30	AMAZING FACTS WITH DOUG BATCHELOR.	Real love requires time.  That is why after God made the world in six days, He made one more day for a special relationship time between God the Creator and His creatures.
31-05-2023	07:30:00	00:29:00	IT IS WRITTEN CANADA	Give Me The Bible
31-05-2023	08:00:00	00:55:30	TODAY COOKING	TBA
31-05-2023	09:00:00	00:28:30	THE GRACE PIPELINE	The Author And Finisher Of Our Faith
31-05-2023	09:30:00	00:28:30	THUNDER IN THE HOLY LAND	The Time Is At Hand Charles Byrd (Host), Andrea Endries, Levi Longoria, Stephen Fowler
31-05-2023	10:00:00	00:55:00	3ABN AUSTRALIA HOMECOMING	What is the Messiah and why is a Messiah needed? There is plenty of evidence for Jesus as a real, historical character, not a children’s fairy tale figure. Compared to Jesus, no other individual in history has come close to his impact on the world as a whole.
31-05-2023	11:00:00	00:29:00	THE CARTER REPORT	Hope for the Worst of Sinners Part 1 of 2
31-05-2023	11:30:00	00:29:00	THE CARTER REPORT	Hope for the Worst of Sinners Part 2 of 2
31-05-2023	12:00:00	00:54:31	CELEBRATING LIFE IN RECOVERY	Biker Life Through Jesus Eyes Cheri Peters (Host), CMA Bike Crew
31-05-2023	13:00:00	00:28:32	LINEAGE	Martin Luther was born into apparent poverty and obscurity yet would rise to become a national and religious leader who shook the very foundations of Rome to the core. Follow his early years, his study, his conversion and his time in Wittenberg and see what made him who he was.
31-05-2023	13:30:00	00:27:10	ABUNDANT LIVING	Meals In Minutes Curtis & Paula Eakins
31-05-2023	14:00:00	00:28:30	ACTION 4 LIFE	Balance
31-05-2023	14:30:00	00:28:30	PERFECTING ME	Character and Secret Prayer, Wintley Phipps (host)
31-05-2023	15:00:00	00:55:30	TODAY COOKING	TBA
31-05-2023	16:00:00	00:14:30	3ABN KIDS CAMP SING ALONG	These songs share all the good things God does for us.
31-05-2023	16:15:00	00:14:30	BIBLE TREASURES	It’s easy to get caught up being prideful. The crew works to discover how being prideful will hurt us and others. A very tall example is used to learn this lesson today.
31-05-2023	16:30:00	00:14:15	KIDS PRAISE TOO!	Join the 3ABN kids in singing and praising the Lord together. This episode features Jaydelle Baird, Fire and Steel, Brittany Howard, Jaimes Milson, Devon and Darla Milholm, Mirielle Enriquez, Andrews University Pre-College Division
31-05-2023	16:45:00	00:14:15	KIDS PRAISE TOO!	Join the 3ABN kids in singing and praising the Lord together. This episode features James Naibaho, Avery Dixon, The Philpott Trio, Devon and Darla Milholm, Avery Dixon, Mirielle Enriquez, The Knowlton Brothers, Angeli Ramella
31-05-2023	17:00:00	01:59:00	3ABN HOMECOMING	Divine Worship Service
31-05-2023	19:00:00	00:58:00	IT'S COMING	The Book That Breathes
31-05-2023	20:00:00	00:55:30	TODAY COOKING	TBA
31-05-2023	21:00:00	00:28:30	AMAZING FACTS WITH DOUG BATCHELOR.	Real love requires time.  That is why after God made the world in six days, He made one more day for a special relationship time between God the Creator and His creatures.
31-05-2023	21:30:00	00:28:30	ETERNAL TRUTHS MATTER	All of history is moving to one grand, glorious climax: the coming of Jesus. Soon the great controversy between good and evil will be over. Soon sin and suffering will end. Soon disaster, disease, and death will be no more. Soon peace, joy, and love will replace all our sorrows and our tears will be wiped away forever. In this inspiring presentation, Pastor Finley shares that Jesus wants you in heaven even more than you want to be there. Eternity lies before us and there is no more important decision to respond to the promptings of the Holy Spirit and yield to the appeal of grace.
31-05-2023	22:00:00	00:28:30	IT IS WRITTEN	A Day to Remember
31-05-2023	22:30:00	00:29:30	AWR360 BROADCAST TO BAPTISM	Episode 11
31-05-2023	23:00:00	00:55:30	TODAY COOKING	TBA
01-06-2023	00:00:00	00:59:17	UNLOCKING BIBLE PROPHECY	Wondering what the real significance is behind baptism? What is it a symbol of? Is it just simply going under water or does it point, in large, to what Christ has done for us and His offer for all if they will accept it? Baptism begins to make a whole lot of sense when we see it as a watery grave. Listen in to The New Life, presented by Cami, as it paints the Biblical picture of forgiveness.
01-06-2023	01:00:00	00:28:32	LINEAGE	Martin Luther was born into apparent poverty and obscurity yet would rise to become a national and religious leader who shook the very foundations of Rome to the core. Follow his early years, his study, his conversion and his time in Wittenberg and see what made him who he was.
01-06-2023	01:30:00	00:14:30	UNSHACKLED PURPOSE	Have you ever felt empty inside? Well, come unwrap the gift of hope and inspiration with us and unshackle your purpose.
01-06-2023	01:45:00	00:14:30	RAW QUESTIONS RELEVANT ANSWERS	Why does Adventism matter? How can we learn to loving take a stand for Biblical truth in a society where the concept of "truth" has become so relative?
01-06-2023	02:00:00	00:28:30	LAYMEN MINISTRIES	India: A Land Much Loved
01-06-2023	02:30:00	00:28:30	MARANATHA MISSION STORIES	TBA
01-06-2023	03:00:00	00:58:00	REVELATION'S ANCIENT DISCOVERIES	There seems to be a lot of confusion about the subject of heaven! People have many different ideas about what heaven is like. Learn what the Bible has to say about heaven.
01-06-2023	04:00:00	00:29:00	THE CARTER REPORT	The Bible and Contemporary Society Part 1 of 2
01-06-2023	04:30:00	00:29:00	THE CARTER REPORT	The Bible and Contemporary Society Part 2 of 2
01-06-2023	05:00:00	00:57:16	DISCOVER	The Actual, Definite, Certain, Unavoidable Identity Of The Antichrist Pr. David Asscherick
01-06-2023	06:00:00	00:28:31	BODY AND SPIRIT AEROBICS	Aerobics For The Elderly Mrs. Ford, Dick Nunez
01-06-2023	06:30:00	00:28:30	JESUS 4 ASIA NOW	James heals a lady with elephantiasis, Ramesh wants to beat up a Christian but becomes a Bible worker, prays in faith and the Lord heals Santhi of Cancer.
01-06-2023	07:00:00	00:28:30	3ABN KIDS CAMP KITCHEN FUN	It is hard to believe that this yummy sandwich is so easy to blend together.
01-06-2023	07:30:00	00:14:30	TINY TOTS KITCHEN	Tiny tots learn how to cook with Miss Cinda. Potato Boats
01-06-2023	07:45:00	00:14:30	TINY TOTS WORSHIP	Be Kind to Others
01-06-2023	08:00:00	00:55:30	3ABN TODAY	TBA
01-06-2023	09:00:00	00:57:49	ASI CONVENTIONS	Thursday Morning Keynote
01-06-2023	10:00:00	00:29:00	FROM SICKNESS TO HEALTH	Is Red Meat Really Red?
01-06-2023	10:30:00	00:28:30	ETERNAL TRUTHS MATTER	All of history is moving to one grand, glorious climax: the coming of Jesus. Soon the great controversy between good and evil will be over. Soon sin and suffering will end. Soon disaster, disease, and death will be no more. Soon peace, joy, and love will replace all our sorrows and our tears will be wiped away forever. In this inspiring presentation, Pastor Finley shares that Jesus wants you in heaven even more than you want to be there. Eternity lies before us and there is no more important decision to respond to the promptings of the Holy Spirit and yield to the appeal of grace.
01-06-2023	11:00:00	00:58:00	GOD'S LAST MESSAGE TO THE WORLD	Strange events that occurred in the mid-19th century AD were revealed to the apostle John in a vision given him by Jesus near the end of the 1st century AD and recorded in the biblical book of Revelation.
01-06-2023	12:00:00	00:28:30	ULTIMATE PRESCRIPTION	Rhythms of the Heart
01-06-2023	12:30:00	00:28:30	DIGITAL DISCONNECT	Have we all gone mad? These stats, trends, and even physiological effects of non-stop media have reached such absurd levels that they would be hilarious if they weren’t so deadly – and they now have even the biggest promoters of media use running for the exits.
01-06-2023	13:00:00	00:27:45	THE HEAVENS DECLARE	The Attributes of God -part 1 Jim Burr
01-06-2023	13:30:00	00:28:30	AMAZING FACTS WITH DOUG BATCHELOR.	Real love requires time.  That is why after God made the world in six days, He made one more day for a special relationship time between God the Creator and His creatures.
01-06-2023	14:00:00	00:28:30	BODY AND SPIRIT (NEW)	The Core Of The Matter
01-06-2023	14:30:00	00:28:30	COUNTRY WISDOM	God’S Second Book
01-06-2023	15:00:00	00:55:30	3ABN TODAY	TBA
01-06-2023	16:00:00	00:14:30	3ABN KIDS CAMP CREATION CRAFTS	Broken pasta pieces and colorful dye make beautiful art that reminds us God can put us back together.
01-06-2023	16:15:00	00:14:30	CREATION IS! SCIENCE	God is the source of all energy, and His power never runs out.
01-06-2023	16:30:00	00:28:30	THE CREATION CASE	Since the erosion of land is caused mostly by water and wind, how do we explain the massive amount of eroded areas of our planet? This kind of large scale erosion isn’t happening today. Did something different happen in the past to cause so much destruction? Headquarters send Rich to investigate and the evidence is catastrophic!
01-06-2023	17:00:00	00:58:30	3ABN SABBATH SCHOOL PANEL	Revelation warns us that the “inhabitants of the earth” will drink a deadly potion called the “wine of Babylon.” These are false doctrines and teachings that will lead to death in the end. This week we look at Babylon’s deceptions and Jesus’ plan to save us from them.
01-06-2023	18:00:00	00:29:00	THE CARTER REPORT	TBA
01-06-2023	18:30:00	00:29:00	THE CARTER REPORT	TBA
01-06-2023	19:00:00	00:58:30	BIBLE ANSWERS LIVE	“There is a science of Christianity to be mastered – a science much deeper, broader, higher than any human science,” (MH, 453). This is a science of unlearning to relearn, of suffering to be strong, (AA, 467). It’s a science of going deeper in our Father and of falling deeply in love with Him, of demonstrating faith in the life because of love, demonstrating His forgiveness and mercy toward us because of love. Maybe, just maybe then, we can hasten His glorious return… Join us now to learn more!
01-06-2023	20:00:00	01:56:00	3ABN TODAY  LIVE	TBA
01-06-2023	22:00:00	00:58:30	REVELATION OF JESUS CHRIST	The Scarlet Beast
01-06-2023	23:00:00	00:55:30	3ABN TODAY	TBA
02-06-2023	00:00:00	00:56:25	TABLE TALK	The Seven Churches
02-06-2023	01:00:00	01:56:00	3ABN TODAY  LIVE	TBA
02-06-2023	03:00:00	00:28:30	STRATEGIES FOR STRONGHOLDS	Are you tired of yielding to temptation? Well, tune in to discover a way of escape.
02-06-2023	03:30:00	00:28:30	LIVE TO BE WELL	The devastating effect of losing a spouse, and starting over again.
02-06-2023	04:00:00	00:27:45	THE INCOMPARABLE JESUS	Title: The Hope of All Mankind — A New Heaven and a New Earth! There was a time when the universe did not exist. “In the beginning God created the heavens and the earth,” The time is coming when there will be a new Heaven and a New Earth. Its beauty and glory will be indescribable. Life in the coming civilization will be filled with wonder, fantastic challenges, marvelous relationships and unlimited time.
02-06-2023	04:30:00	00:28:30	ACTION 4 LIFE	Inspiration
02-06-2023	05:00:00	00:28:30	MULTITUDE OF COUNSELORS	Presenting Problem: Tamika, a 29 year-old upper middle-class mother of Jamaican heritage, with two small children, presents with severe depression over the last several months. She feels overwhelmed by her responsibilities and can’t seem to function as a stay-at-home mom. Her husband, a 30 year-old second-generation Romanian immigrant and mechanical engineer working for General Motors, provides well for the family, but feels bewildered by his wife’s difficulties, given their beautiful home and healthy children. She reports that he has insisted that she get help for her depression, and this is why she is here.
02-06-2023	05:30:00	00:28:30	ULTIMATE PRESCRIPTION	Rhythms of the Heart
02-06-2023	06:00:00	00:28:31	BODY AND SPIRIT	Diabetes
02-06-2023	06:30:00	00:28:30	CONTENDING FOR THE FAITH	What is Real? Clifford Goldstein
02-06-2023	07:00:00	00:58:30	AMAZING ADVENTURES	A Day with the King
02-06-2023	08:00:00	00:55:30	3ABN TODAY	TBA
02-06-2023	09:00:00	00:28:30	OPTIMIZE 4 LIFE	Optimize Your Skeletal System
02-06-2023	09:30:00	00:28:00	COOK 30	Chickpea Pizza & others Jeremy Dixon
02-06-2023	10:00:00	00:28:30	ENJOY HEALTHY EATING	In the busyness of our lives, it is important to sit down as a family and enjoy eating together. Family meals are a time for the entire family to bond together. There are physical, emotional, social, behavioral, and spiritual benefits to eating together as families. In this program, Mrs. Finley will share tips on making family meals enjoyable.
02-06-2023	10:30:00	00:15:00	LIFE AFTER CHOICE	When Todd and Gina Parker learned their nineteen-year-old daughter was pregnant, they naturally worried about her future. Still they struggled with the thought, “This happens to other people—not to us. What will people say?” They were working in pastoral ministry and had just begun pastoring in a new church.  What would the congregation think? Would Todd lose his job? And if so, where would he work?  Learn how the Lord preserved their family in the midst of this tremendous struggle.
02-06-2023	10:45:00	00:14:30	DIVINE DESIGN	We will be looking at the process of labor and delivery. In this process, we will also see some spiritual applications for the Church in these last days.
02-06-2023	11:00:00	00:58:00	HOUSE CALLS	Mortality, Pt. 1 John Lomacang (Host), James Rafferty
02-06-2023	12:00:00	00:56:29	GENERATION. YOUTH. CHRIST.	Sabbath Divine Service
02-06-2023	13:00:00	00:58:00	BEHOLD THE LAMB PRESENTS	“Is This Not He, Whom They Seek to Kill?” Christ’s life was filled with many days of conflict from His family to that of the Church. The Rabbis haughty pride turned to hatred and anger towards Him; even to the point that they sought to arrest Christ and plot to put Him to death! Yet many who heard Him speak believed in Him and desired the Living Water and the Bread of Life that He was offering. Through the life of Christ, we are shown the extremity to which the enemy of souls will go in order to stop the saving Truth of Heaven from being revealed to mankind. Yet, we are called to sound the alarm in Zion! To give the 3-Angel’s message with a loud, clear, and distinct voice. “If God be for us, who can be against us”? Join Pastor Kenny & Chris Shelton as they bring us “Is This Not He, Whom They Seek to Kill?”
02-06-2023	14:00:00	00:14:30	RAW QUESTIONS RELEVANT ANSWERS	How do I surrender to God? No matter how much I try, I can't seem to give my heart over completely to God. If victory over sin is possible, why doesn't the church teach righteousness by faith in a practical sense? How can I know when I'm "fully surrendered"?
02-06-2023	14:15:00	00:14:15	JOURNEYS	A lapsed Slovenian Catholic, Maj was a darwinist, who struggled with the questions of pain and suffering and the purpose of life. A casual recommendation from a friend opens the way for a meticulous search for answers.
02-06-2023	14:30:00	00:28:01	HEARTLIFT	Transformation: A Heart that Witnesses, Part 1
02-06-2023	15:00:00	00:55:30	3ABN TODAY	TBA
02-06-2023	16:00:00	00:25:00	A DAY WITH THE KING	This week we learn about the writing of the Old Testament, and Israel’s response to God’s love.
02-06-2023	16:30:00	00:14:30	3ABN KIDS CAMP SING ALONG	These songs share all the good things God does for us.
02-06-2023	16:45:00	00:14:00	JESUS MY LIGHT	You are special to God. Join Aunt Francine and kids as we live for Jesus.
02-06-2023	17:00:00	00:28:45	HEAVEN'S POINT OF VIEW	Discerning Of The Spirits Hal Steenson (Host)
02-06-2023	17:30:00	00:27:02	YOUR FAVORITES BY REQUEST	Victory In Jesus
02-06-2023	18:00:00	00:28:30	JESUS 4 ASIA NOW	With over 17,000 islands in Indonesia the need for a flight program is real.
02-06-2023	18:30:00	00:14:30	CHILD IMPACT INTERNATIONAL	Palawan Jungle School- Child Marriage
02-06-2023	18:45:00	00:14:15	UNSHACKLED PURPOSE	Did you know that before you were born, God had already ordained a plan for your life? Tune in to find out more about the Divine design!
02-06-2023	19:00:00	00:58:30	3ABN SABBATH SCHOOL PANEL	Revelation warns us that the “inhabitants of the earth” will drink a deadly potion called the “wine of Babylon.” These are false doctrines and teachings that will lead to death in the end. This week we look at Babylon’s deceptions and Jesus’ plan to save us from them.
02-06-2023	20:00:00	00:58:30	TODAY FAMILY WORSHIP	TBA
02-06-2023	21:00:00	00:28:30	IT IS WRITTEN	A Day to Remember
02-06-2023	21:30:00	00:28:30	MARANATHA MISSION STORIES	TBA
02-06-2023	22:00:00	00:28:00	MISSION 360	TBA
02-06-2023	22:30:00	00:14:30	CHILD IMPACT INTERNATIONAL	Sunrise Sponsorships
02-06-2023	22:45:00	00:14:30	PAUSE TO PRAY	Join us for prayer and song on the topic of: provision.
02-06-2023	23:00:00	00:58:30	TODAY FAMILY WORSHIP	TBA
03-06-2023	00:00:00	00:57:49	ASI CONVENTIONS	Thursday Morning Keynote
03-06-2023	01:00:00	00:28:30	BREATH OF LIFE.	Level Up Part 1 of 2
03-06-2023	01:30:00	00:28:30	ETERNAL TRUTHS MATTER	All of history is moving to one grand, glorious climax: the coming of Jesus. Soon the great controversy between good and evil will be over. Soon sin and suffering will end. Soon disaster, disease, and death will be no more. Soon peace, joy, and love will replace all our sorrows and our tears will be wiped away forever. In this inspiring presentation, Pastor Finley shares that Jesus wants you in heaven even more than you want to be there. Eternity lies before us and there is no more important decision to respond to the promptings of the Holy Spirit and yield to the appeal of grace.
03-06-2023	02:00:00	00:28:30	PRAISE	Music Kelly Mowrer (Host) 01.Stephanie Dawn'Come Let Us Reason' 02.Christian Berdahl'Oh Let Me Walk With Thee' 03.Jill Morikone'Beneath the Cross of Jesus' 04.Angela Bryant-Brown'With a Made Up Mind' 05.Rudy Micelli'He Leadeth Me' 06.Steve Darmody'More Like You' 07.Ouachita Hills Academy'More Love to Thee'
03-06-2023	02:30:00	00:28:30	IT IS WRITTEN	A Day to Remember
03-06-2023	03:00:00	00:57:41	DANIEL ALL ACCESS	Join Pastor CA Murray as he presents “THE TRAIN IS ON THE TRACK”. This is a very engaging study from chapter 11 in the book of Daniel. It is much more in depth than the other chapters. This chapter introduces new characters in the picture, but this does not alter or change the prophetic view.
03-06-2023	04:00:00	00:58:30	REVELATION NOW  (NEW)	Israel In Prophecy Jac Colon
03-06-2023	05:00:00	00:58:33	REVELATION INSIGHTS!	Travelogue: Galilee - Sermon: The Necessity Of Jesus' Soon Return Pr. Lyle Albrecht
03-06-2023	06:00:00	00:28:30	AMAZING FACTS WITH DOUG BATCHELOR.	Real love requires time.  That is why after God made the world in six days, He made one more day for a special relationship time between God the Creator and His creatures.
03-06-2023	06:30:00	00:28:30	TINY TOTS FOR JESUS	Good Food In Heaven Linda Johnson
03-06-2023	07:00:00	00:15:00	3ABN KIDS CAMP SING ALONG	Following God’s lead brings happiness. Don’t miss putting these songs in your heart.
03-06-2023	07:15:00	00:14:30	3ABN KIDS CAMP BIBLE GEMS	Learn to be God’s friend like Abraham, who trusted God to keep His promises.
03-06-2023	07:30:00	00:28:30	IIW SABBATH SCHOOL	TBA
03-06-2023	08:00:00	00:55:30	3ABN TODAY	TBA
03-06-2023	09:00:00	00:58:30	3ABN SABBATH SCHOOL PANEL	Revelation warns us that the “inhabitants of the earth” will drink a deadly potion called the “wine of Babylon.” These are false doctrines and teachings that will lead to death in the end. This week we look at Babylon’s deceptions and Jesus’ plan to save us from them.
03-06-2023	10:00:00	00:58:00	3ABN WORSHIP HOUR	TBA
03-06-2023	11:00:00	00:58:30	PIONEER MEDIA	TBA
03-06-2023	12:00:00	00:58:30	BIBLE ANSWERS LIVE	“There is a science of Christianity to be mastered – a science much deeper, broader, higher than any human science,” (MH, 453). This is a science of unlearning to relearn, of suffering to be strong, (AA, 467). It’s a science of going deeper in our Father and of falling deeply in love with Him, of demonstrating faith in the life because of love, demonstrating His forgiveness and mercy toward us because of love. Maybe, just maybe then, we can hasten His glorious return… Join us now to learn more!
03-06-2023	13:00:00	00:58:15	SUMMER CAMP MEETING	It is not the perfection of our faith, but the perfection of our God that sustains us. This message examines the components that God uses to develop His perfect faith in us. It is the work of God to replace our imperfect faith with His. By following the methods that God has ordained to grow our faith, we experience and are sustained by God, the perfecter of our faith.
03-06-2023	14:00:00	00:28:30	PRAISE HIM NOW	TBA
